PRODUCT_CONFIGURATION_ID,SALES_DOC,SALESDOC_CREATION_DATE(YYYYMMDD),SALES_DOC_ITEM,SALES_DOC_CAT,CONFIG_PRODUCT,IQ_MAX_PAL_WEIGHT,IQ_PALLET_MOVE,IQ_CUST_PRIO,IQ_MIN_ISLE_WIDTH,IQ_SURFACE,IQ_WH_CL_HEIGHT,IQ_WH_SIZE,IQ_MAX_RACK_HEIGHT,IQ_WH_NOISE,AVC_CR_COUNTERWEIGHT_VXX,AVC_CR_POWERSOURCE_VXX,AVC_CR_FORKSIZE_VXX,AVC_CR_WHEELTYPE_VXX,LEAD_TIME,UNIT_NET_PRICE,UNIT_GROSS_PRICE,UNIT_COGS,CURRENCY
31480,20862,20221130,10,C,FL001_P0,1000,50,LEAD_TIME,10,GR,50,50000,25,YES,3000,ELEC,M,P,6,0,0,0,GBP
32290,21267,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,SM,75,75000,10,NO,3000,ELEC,M,P,7,0,0,0,GBP
31590,20917,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,GR,50,75000,25,NO,3000,COMB,M,P,5,0,0,0,GBP
33292,21768,20221130,10,C,FL001_P0,100,10,LEAD_TIME,5,AS,75,50000,25,YES,3000,COMB,S,P,5,0,0,0,GBP
31990,21117,20221130,10,C,FL001_P0,1000,25,ENVIRON_IMPACT,10,AS,75,20000,35,YES,2000,COMB,S,P,5,0,0,0,GBP
31984,21114,20221130,10,C,FL001_P0,50,25,OPERATING_COSTS,7,GR,75,50000,35,NO,3000,ELEC,M,P,1,0,0,0,GBP
31880,21062,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,5,GR,50,75000,25,NO,2000,COMB,L,P,7,0,0,0,GBP
32498,21371,20221130,10,C,FL001_P0,500,25,LEAD_TIME,10,SM,75,50000,25,NO,3000,COMB,L,C,2,0,0,0,GBP
31660,20952,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,7,GR,75,50000,20,NO,5000,ELEC,S,P,7,0,0,0,GBP
31770,21007,20221130,10,C,FL001_P0,500,50,LEAD_TIME,7,AS,25,20000,20,NO,3000,COMB,L,P,9,0,0,0,GBP
31688,20966,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,10,AS,25,75000,10,NO,5000,COMB,L,P,2,0,0,0,GBP
31694,20969,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,7,AS,75,75000,10,NO,5000,ELEC,L,P,3,0,0,0,GBP
31474,20859,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,7,AS,75,75000,25,NO,3000,ELEC,M,P,5,0,0,0,GBP
31972,21108,20221130,10,C,FL001_P0,500,10,ENVIRON_IMPACT,10,SM,50,75000,25,YES,2000,COMB,L,C,9,0,0,0,GBP
32894,21569,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,7,GR,75,75000,35,NO,3000,ELEC,M,P,2,0,0,0,GBP
31796,21020,20221130,10,C,FL001_P0,1000,25,ENVIRON_IMPACT,10,AS,75,20000,25,NO,3000,COMB,L,P,6,0,0,0,GBP
32294,21269,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,7,AS,50,75000,35,NO,2000,COMB,S,P,6,0,0,0,GBP
32190,21217,20221130,10,C,FL001_P0,500,25,ENVIRON_IMPACT,5,GR,75,20000,10,NO,5000,ELEC,L,P,8,0,0,0,GBP
31870,21057,20221130,10,C,FL001_P0,500,10,LEAD_TIME,7,SM,75,50000,35,YES,2000,ELEC,S,P,0,0,0,0,GBP
31998,21121,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,10,AS,25,50000,20,NO,3000,ELEC,M,P,0,0,0,0,GBP
31898,21071,20221130,10,C,FL001_P0,100,10,LEAD_TIME,7,AS,50,75000,35,NO,5000,ELEC,L,P,8,0,0,0,GBP
31584,20914,20221130,10,C,FL001_P0,1000,50,OPERATING_COSTS,10,GR,75,50000,35,NO,3000,COMB,M,P,9,0,0,0,GBP
31798,21021,20221130,10,C,FL001_P0,1000,50,LEAD_TIME,10,AS,50,50000,25,NO,2000,ELEC,L,P,7,0,0,0,GBP
31582,20913,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,GR,50,75000,20,YES,3000,ELEC,L,P,8,0,0,0,GBP
32690,21467,20221130,10,C,FL001_P0,500,10,ENVIRON_IMPACT,7,SM,75,75000,25,NO,3000,ELEC,L,C,3,0,0,0,GBP
32192,21218,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,7,AS,50,75000,35,NO,3000,COMB,M,P,4,0,0,0,GBP
31398,20821,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,10,AS,75,20000,25,NO,5000,COMB,M,P,4,0,0,0,GBP
33916,22080,20221130,10,C,FL001_P0,500,25,LEAD_TIME,10,AS,75,50000,25,NO,3000,ELEC,L,P,6,0,0,0,GBP
33272,21758,20221130,10,C,FL001_P0,500,50,OPERATING_COSTS,5,GR,50,20000,35,NO,3000,ELEC,L,P,4,0,0,0,GBP
33382,21813,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,GR,75,75000,35,NO,3000,COMB,M,P,5,0,0,0,GBP
33492,21868,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,7,GR,75,75000,25,NO,3000,ELEC,L,P,4,0,0,0,GBP
31476,20860,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,AS,75,20000,20,NO,2000,COMB,S,P,5,0,0,0,GBP
31586,20915,20221130,10,C,FL001_P0,100,10,ENVIRON_IMPACT,7,SM,75,75000,20,YES,5000,ELEC,M,C,6,0,0,0,GBP
34722,22483,20221130,10,C,FL001_P0,100,10,OPERATING_COSTS,10,GR,75,75000,20,NO,2000,COMB,L,P,4,0,0,0,GBP
34426,22335,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,AS,25,75000,20,NO,2000,COMB,L,P,5,0,0,0,GBP
34866,22555,20221130,10,C,FL001_P0,1000,50,LEAD_TIME,10,SM,25,20000,20,NO,5000,ELEC,L,C,1,0,0,0,GBP
32062,21153,20221130,10,C,FL001_P0,100,10,LEAD_TIME,7,AS,75,75000,25,NO,2000,COMB,L,P,6,0,0,0,GBP
34152,22198,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,AS,75,75000,35,NO,3000,COMB,S,P,9,0,0,0,GBP
32356,21300,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,10,SM,75,75000,20,NO,3000,ELEC,L,P,3,0,0,0,GBP
34372,22308,20221130,10,C,FL001_P0,1000,25,ENVIRON_IMPACT,10,GR,75,20000,35,YES,2000,ELEC,M,P,8,0,0,0,GBP
34206,22225,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,7,AS,25,75000,20,NO,3000,ELEC,M,P,7,0,0,0,GBP
33622,21933,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,GR,50,50000,25,NO,3000,ELEC,M,P,4,0,0,0,GBP
33842,22043,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,10,GR,75,75000,25,NO,2000,ELEC,L,P,3,0,0,0,GBP
32096,21170,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,AS,25,75000,20,YES,3000,ELEC,L,P,4,0,0,0,GBP
34186,22215,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,AS,75,20000,35,NO,5000,ELEC,S,P,8,0,0,0,GBP
33402,21823,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,AS,50,75000,35,NO,3000,COMB,S,P,8,0,0,0,GBP
31936,21090,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,GR,75,75000,25,YES,3000,COMB,M,P,4,0,0,0,GBP
35032,22638,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,GR,50,75000,25,NO,5000,ELEC,M,P,0,0,0,0,GBP
33016,21630,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,10,GR,50,75000,25,YES,3000,ELEC,M,P,8,0,0,0,GBP
33126,21685,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,AS,75,75000,35,YES,3000,ELEC,M,P,8,0,0,0,GBP
32872,21558,20221130,10,C,FL001_P0,50,50,ENVIRON_IMPACT,10,AS,75,20000,25,NO,2000,COMB,M,P,6,0,0,0,GBP
34462,22353,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,10,AS,75,75000,25,NO,5000,ELEC,M,P,0,0,0,0,GBP
34572,22408,20221130,10,C,FL001_P0,500,25,ENVIRON_IMPACT,10,GR,25,50000,20,NO,3000,ELEC,L,P,0,0,0,0,GBP
31690,20967,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,7,SM,75,75000,25,NO,3000,COMB,L,P,5,0,0,0,GBP
32102,21173,20221130,10,C,FL001_P0,500,50,LEAD_TIME,10,AS,75,50000,35,YES,3000,ELEC,M,P,0,0,0,0,GBP
35046,22645,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,AS,50,50000,35,YES,3000,ELEC,M,P,7,0,0,0,GBP
32302,21273,20221130,10,C,FL001_P0,500,25,OPERATING_COSTS,10,SM,75,50000,25,NO,5000,COMB,M,C,4,0,0,0,GBP
31890,21067,20221130,10,C,FL001_P0,50,50,ENVIRON_IMPACT,10,GR,50,20000,35,NO,5000,ELEC,L,P,4,0,0,0,GBP
34536,22390,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,10,AS,75,75000,25,NO,3000,ELEC,L,P,7,0,0,0,GBP
32816,21530,20221130,10,C,FL001_P0,500,25,LEAD_TIME,10,AS,75,50000,20,NO,5000,ELEC,L,P,5,0,0,0,GBP
34276,22260,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,10,GR,75,75000,35,NO,2000,ELEC,M,P,5,0,0,0,GBP
34906,22575,20221130,10,C,FL001_P0,50,10,LEAD_TIME,10,AS,75,20000,20,NO,3000,ELEC,L,P,8,0,0,0,GBP
34022,22133,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,10,AS,75,20000,35,YES,3000,ELEC,S,P,5,0,0,0,GBP
32006,21125,20221130,10,C,FL001_P0,500,25,ENVIRON_IMPACT,10,GR,75,50000,35,NO,3000,ELEC,M,P,7,0,0,0,GBP
34262,22253,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,10,GR,50,75000,35,NO,3000,COMB,L,P,3,0,0,0,GBP
32446,21345,20221130,10,C,FL001_P0,500,50,LEAD_TIME,10,AS,25,20000,20,NO,3000,ELEC,S,P,7,0,0,0,GBP
33752,21998,20221130,10,C,FL001_P0,100,25,LEAD_TIME,7,AS,50,20000,25,NO,3000,ELEC,L,P,0,0,0,0,GBP
31862,21053,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,10,AS,75,20000,35,NO,3000,COMB,L,P,0,0,0,0,GBP
33952,22098,20221130,10,C,FL001_P0,500,50,OPERATING_COSTS,7,GR,25,50000,20,NO,5000,COMB,L,P,4,0,0,0,GBP
33692,21968,20221130,10,C,FL001_P0,1000,50,OPERATING_COSTS,7,SM,25,20000,20,NO,3000,COMB,L,C,5,0,0,0,GBP
31662,20953,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,AS,75,75000,35,NO,5000,ELEC,M,P,7,0,0,0,GBP
33312,21778,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,AS,75,75000,35,YES,5000,ELEC,L,P,1,0,0,0,GBP
34076,22160,20221130,10,C,FL001_P0,500,10,LEAD_TIME,7,AS,25,75000,10,NO,3000,ELEC,L,P,3,0,0,0,GBP
33512,21878,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,AS,50,75000,25,NO,3000,COMB,S,P,4,0,0,0,GBP
33396,21820,20221130,10,C,FL001_P0,500,25,LEAD_TIME,10,AS,75,50000,25,NO,5000,COMB,L,P,2,0,0,0,GBP
31352,20798,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,SM,75,75000,35,NO,5000,COMB,M,C,2,0,0,0,GBP
31456,20850,20221130,10,C,FL001_P0,500,10,LEAD_TIME,7,SM,75,75000,35,NO,3000,COMB,M,C,2,0,0,0,GBP
33252,21748,20221130,10,C,FL001_P0,500,10,LEAD_TIME,7,AS,75,75000,35,NO,3000,ELEC,L,P,0,0,0,0,GBP
31346,20795,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,AS,75,75000,25,YES,5000,COMB,M,P,9,0,0,0,GBP
34522,22383,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,7,AS,50,75000,25,NO,3000,ELEC,M,P,2,0,0,0,GBP
34302,22273,20221130,10,C,FL001_P0,100,10,OPERATING_COSTS,10,AS,75,75000,35,NO,5000,COMB,S,P,4,0,0,0,GBP
34812,22528,20221130,10,C,FL001_P0,1000,50,OPERATING_COSTS,10,SM,75,50000,35,NO,3000,COMB,L,P,2,0,0,0,GBP
34702,22473,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,10,AS,50,20000,35,NO,3000,ELEC,L,P,3,0,0,0,GBP
33072,21658,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,AS,50,75000,25,NO,3000,ELEC,L,P,8,0,0,0,GBP
33176,21710,20221130,10,C,FL001_P0,50,25,OPERATING_COSTS,10,GR,50,20000,10,YES,3000,ELEC,M,P,2,0,0,0,GBP
35082,22663,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,7,AS,75,75000,10,NO,5000,ELEC,M,P,1,0,0,0,GBP
33066,21655,20221130,10,C,FL001_P0,1000,50,LEAD_TIME,10,AS,25,50000,10,NO,3000,ELEC,M,P,7,0,0,0,GBP
32776,21510,20221130,10,C,FL001_P0,100,10,OPERATING_COSTS,7,AS,75,75000,35,NO,3000,ELEC,L,P,2,0,0,0,GBP
34386,22315,20221130,10,C,FL001_P0,500,50,LEAD_TIME,10,AS,75,50000,25,NO,3000,COMB,S,P,4,0,0,0,GBP
32376,21310,20221130,10,C,FL001_P0,50,50,ENVIRON_IMPACT,10,AS,75,20000,35,YES,3000,COMB,L,P,8,0,0,0,GBP
32156,21200,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,GR,25,75000,10,NO,5000,COMB,L,P,4,0,0,0,GBP
32042,21143,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,AS,75,75000,35,NO,5000,COMB,L,P,8,0,0,0,GBP
34226,22235,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,7,GR,50,75000,35,NO,5000,COMB,S,P,7,0,0,0,GBP
34392,22318,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,GR,75,75000,25,NO,5000,COMB,L,P,0,0,0,0,GBP
33202,21723,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,5,GR,75,75000,35,NO,3000,COMB,L,P,3,0,0,0,GBP
31532,20888,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,7,GR,25,75000,20,YES,3000,COMB,L,P,8,0,0,0,GBP
31752,20998,20221130,10,C,FL001_P0,100,50,LEAD_TIME,10,AS,75,50000,20,NO,5000,COMB,L,P,3,0,0,0,GBP
34092,22168,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,7,GR,75,50000,35,NO,5000,COMB,L,P,9,0,0,0,GBP
33862,22053,20221130,10,C,FL001_P0,1000,50,LEAD_TIME,7,SM,75,20000,20,NO,2000,COMB,S,C,3,0,0,0,GBP
32076,21160,20221130,10,C,FL001_P0,50,10,OPERATING_COSTS,7,GR,75,75000,35,YES,5000,ELEC,L,P,5,0,0,0,GBP
31646,20945,20221130,10,C,FL001_P0,100,10,LEAD_TIME,7,GR,25,75000,20,YES,3000,ELEC,L,P,6,0,0,0,GBP
33786,22015,20221130,10,C,FL001_P0,100,25,ENVIRON_IMPACT,10,AS,75,50000,35,NO,5000,ELEC,L,P,9,0,0,0,GBP
33586,21915,20221130,10,C,FL001_P0,100,50,LEAD_TIME,10,GR,75,20000,25,NO,3000,COMB,M,P,9,0,0,0,GBP
33876,22060,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,10,GR,75,50000,35,YES,3000,COMB,S,P,3,0,0,0,GBP
35012,22628,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,AS,75,75000,35,NO,5000,ELEC,L,P,2,0,0,0,GBP
33106,21675,20221130,10,C,FL001_P0,100,10,LEAD_TIME,10,AS,75,75000,25,NO,5000,COMB,L,P,5,0,0,0,GBP
32852,21548,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,GR,75,75000,25,YES,3000,ELEC,S,P,5,0,0,0,GBP
32652,21448,20221130,10,C,FL001_P0,1000,25,OPERATING_COSTS,5,GR,75,50000,10,YES,3000,ELEC,L,P,9,0,0,0,GBP
32962,21603,20221130,10,C,FL001_P0,500,25,LEAD_TIME,10,GR,50,50000,35,NO,3000,COMB,M,P,9,0,0,0,GBP
34926,22585,20221130,10,C,FL001_P0,500,10,ENVIRON_IMPACT,7,AS,50,75000,25,YES,2000,ELEC,L,P,9,0,0,0,GBP
34316,22280,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,GR,25,75000,20,NO,3000,COMB,L,P,6,0,0,0,GBP
32866,21555,20221130,10,C,FL001_P0,500,50,OPERATING_COSTS,10,AS,50,20000,25,NO,3000,COMB,L,P,6,0,0,0,GBP
34996,22620,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,10,AS,75,75000,35,NO,3000,ELEC,L,P,0,0,0,0,GBP
34096,22170,20221130,10,C,FL001_P0,500,25,LEAD_TIME,10,GR,75,50000,35,NO,5000,COMB,M,P,5,0,0,0,GBP
32266,21255,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,AS,75,50000,25,NO,3000,ELEC,L,P,7,0,0,0,GBP
34002,22123,20221130,10,C,FL001_P0,50,10,LEAD_TIME,10,AS,75,75000,20,NO,2000,COMB,M,P,5,0,0,0,GBP
32152,21198,20221130,10,C,FL001_P0,100,10,LEAD_TIME,5,AS,50,75000,35,NO,3000,COMB,M,P,4,0,0,0,GBP
34796,22520,20221130,10,C,FL001_P0,100,10,OPERATING_COSTS,5,GR,75,20000,35,NO,3000,ELEC,L,P,5,0,0,0,GBP
34482,22363,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,AS,75,75000,20,NO,3000,COMB,L,P,0,0,0,0,GBP
31442,20843,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,10,AS,25,20000,20,NO,5000,COMB,L,P,0,0,0,0,GBP
33672,21958,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,10,SM,75,20000,25,YES,3000,ELEC,L,C,9,0,0,0,GBP
33972,22108,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,10,SM,50,75000,25,NO,3000,COMB,L,C,8,0,0,0,GBP
34296,22270,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,7,SM,75,75000,20,YES,2000,ELEC,S,C,3,0,0,0,GBP
31642,20943,20221130,10,C,FL001_P0,100,10,OPERATING_COSTS,10,GR,75,75000,20,NO,5000,ELEC,L,P,1,0,0,0,GBP
33626,21935,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,AS,75,75000,35,NO,3000,COMB,L,P,6,0,0,0,GBP
33516,21880,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,7,AS,50,50000,35,YES,5000,ELEC,L,P,9,0,0,0,GBP
33156,21700,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,10,AS,75,75000,35,NO,3000,COMB,L,P,1,0,0,0,GBP
33406,21825,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,7,GR,75,75000,25,NO,3000,COMB,L,P,7,0,0,0,GBP
33012,21628,20221130,10,C,FL001_P0,100,25,OPERATING_COSTS,10,AS,75,50000,20,NO,3000,COMB,L,P,8,0,0,0,GBP
33122,21683,20221130,10,C,FL001_P0,1000,50,LEAD_TIME,7,GR,75,50000,25,NO,5000,ELEC,M,P,4,0,0,0,GBP
33232,21738,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,5,GR,75,20000,25,NO,3000,COMB,S,P,1,0,0,0,GBP
31326,20785,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,7,SM,75,75000,20,NO,2000,COMB,S,C,4,0,0,0,GBP
34652,22448,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,SM,75,75000,35,NO,3000,COMB,L,P,5,0,0,0,GBP
32822,21533,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,SM,75,75000,20,NO,3000,COMB,M,C,1,0,0,0,GBP
34872,22558,20221130,10,C,FL001_P0,50,10,LEAD_TIME,10,AS,25,75000,20,NO,3000,COMB,L,P,8,0,0,0,GBP
35172,22708,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,10,GR,50,75000,35,NO,3000,COMB,M,P,2,0,0,0,GBP
34432,22338,20221130,10,C,FL001_P0,100,10,LEAD_TIME,10,SM,75,75000,10,NO,2000,ELEC,M,C,3,0,0,0,GBP
35062,22653,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,10,GR,75,75000,25,NO,5000,COMB,L,P,8,0,0,0,GBP
34936,22590,20221130,10,C,FL001_P0,100,10,LEAD_TIME,5,AS,75,75000,35,NO,3000,COMB,M,P,7,0,0,0,GBP
34982,22613,20221130,10,C,FL001_P0,500,10,LEAD_TIME,7,GR,75,75000,25,NO,5000,COMB,L,P,7,0,0,0,GBP
32966,21605,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,SM,75,75000,35,NO,3000,COMB,L,C,7,0,0,0,GBP
34586,22415,20221130,10,C,FL001_P0,1000,25,OPERATING_COSTS,10,AS,25,50000,20,NO,5000,ELEC,S,P,9,0,0,0,GBP
32856,21550,20221130,10,C,FL001_P0,1000,50,LEAD_TIME,10,AS,50,50000,25,NO,5000,ELEC,M,P,6,0,0,0,GBP
34146,22195,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,5,AS,50,75000,25,NO,5000,ELEC,L,P,6,0,0,0,GBP
34246,22245,20221130,10,C,FL001_P0,50,10,LEAD_TIME,7,SM,50,75000,10,NO,5000,COMB,L,P,2,0,0,0,GBP
32536,21390,20221130,10,C,FL001_P0,100,10,LEAD_TIME,10,AS,75,75000,25,NO,3000,COMB,L,P,9,0,0,0,GBP
34026,22135,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,10,SM,75,75000,35,NO,3000,COMB,M,P,0,0,0,0,GBP
32022,21133,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,GR,75,75000,35,NO,3000,ELEC,M,P,9,0,0,0,GBP
32242,21243,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,AS,75,20000,20,YES,3000,ELEC,L,P,3,0,0,0,GBP
33702,21973,20221130,10,C,FL001_P0,50,25,LEAD_TIME,7,GR,50,50000,35,NO,3000,COMB,L,P,9,0,0,0,GBP
33662,21953,20221130,10,C,FL001_P0,500,50,LEAD_TIME,10,SM,25,50000,20,NO,3000,COMB,S,C,1,0,0,0,GBP
33922,22083,20221130,10,C,FL001_P0,1000,25,OPERATING_COSTS,5,SM,50,20000,25,NO,5000,ELEC,M,C,2,0,0,0,GBP
33562,21903,20221130,10,C,FL001_P0,1000,25,OPERATING_COSTS,10,AS,75,20000,35,NO,5000,COMB,L,P,9,0,0,0,GBP
33442,21843,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,5,GR,75,50000,25,YES,3000,COMB,L,P,1,0,0,0,GBP
34072,22158,20221130,10,C,FL001_P0,100,10,ENVIRON_IMPACT,10,SM,75,50000,35,NO,3000,ELEC,L,P,8,0,0,0,GBP
33836,22040,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,AS,75,75000,10,NO,3000,COMB,L,P,6,0,0,0,GBP
33856,22050,20221130,10,C,FL001_P0,50,10,LEAD_TIME,10,AS,75,75000,35,NO,3000,ELEC,L,P,6,0,0,0,GBP
35086,22665,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,AS,75,75000,25,NO,2000,ELEC,L,P,8,0,0,0,GBP
31426,20835,20221130,10,C,FL001_P0,100,10,ENVIRON_IMPACT,10,AS,75,75000,35,NO,5000,ELEC,L,P,5,0,0,0,GBP
33366,21805,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,10,AS,75,75000,25,YES,3000,ELEC,M,P,1,0,0,0,GBP
33526,21885,20221130,10,C,FL001_P0,500,25,ENVIRON_IMPACT,7,SM,75,50000,35,NO,3000,ELEC,S,C,4,0,0,0,GBP
31806,21025,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,7,GR,25,75000,10,NO,5000,COMB,S,P,1,0,0,0,GBP
33002,21623,20221130,10,C,FL001_P0,500,25,LEAD_TIME,10,GR,75,50000,35,NO,2000,COMB,L,P,1,0,0,0,GBP
33352,21798,20221130,10,C,FL001_P0,500,50,LEAD_TIME,10,SM,75,50000,35,NO,3000,COMB,S,P,8,0,0,0,GBP
31336,20790,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,10,SM,75,50000,35,NO,5000,COMB,M,C,0,0,0,0,GBP
34662,22453,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,7,AS,75,75000,35,NO,3000,ELEC,M,P,5,0,0,0,GBP
32832,21538,20221130,10,C,FL001_P0,100,10,LEAD_TIME,10,AS,50,75000,25,NO,3000,COMB,L,P,5,0,0,0,GBP
34772,22508,20221130,10,C,FL001_P0,500,25,LEAD_TIME,10,AS,75,20000,35,NO,3000,COMB,M,P,3,0,0,0,GBP
34422,22333,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,7,AS,50,75000,35,NO,3000,COMB,L,P,1,0,0,0,GBP
35182,22713,20221130,10,C,FL001_P0,500,25,LEAD_TIME,5,SM,50,50000,35,YES,2000,ELEC,M,C,6,0,0,0,GBP
34836,22540,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,10,AS,50,50000,25,NO,5000,COMB,M,P,3,0,0,0,GBP
34862,22553,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,5,AS,50,75000,35,NO,3000,COMB,M,P,5,0,0,0,GBP
32956,21600,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,GR,75,75000,35,NO,5000,COMB,L,P,2,0,0,0,GBP
34576,22410,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,10,SM,50,75000,25,NO,5000,COMB,S,P,3,0,0,0,GBP
32546,21395,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,AS,75,75000,35,NO,3000,COMB,L,P,4,0,0,0,GBP
34236,22240,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,GR,75,75000,35,NO,5000,COMB,M,P,4,0,0,0,GBP
32746,21495,20221130,10,C,FL001_P0,100,10,ENVIRON_IMPACT,7,GR,50,75000,20,NO,5000,COMB,L,P,8,0,0,0,GBP
32406,21325,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,GR,50,75000,25,NO,3000,ELEC,S,P,3,0,0,0,GBP
34376,22310,20221130,10,C,FL001_P0,100,50,LEAD_TIME,10,SM,50,20000,20,NO,3000,COMB,S,C,8,0,0,0,GBP
32032,21138,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,7,AS,50,50000,10,NO,5000,COMB,L,P,1,0,0,0,GBP
32132,21188,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,7,AS,75,75000,35,NO,3000,ELEC,M,P,3,0,0,0,GBP
32232,21238,20221130,10,C,FL001_P0,1000,25,OPERATING_COSTS,10,GR,75,50000,25,NO,3000,COMB,L,P,2,0,0,0,GBP
34122,22183,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,7,SM,75,75000,35,NO,3000,COMB,L,C,5,0,0,0,GBP
